id,name,contactType,favoriteEmail,description,emails,favoriteUrl,urls,favoritePhone,phones,favoriteAddress,addresses,groups,Accelerator Duration (in weeks),Founders,LinkedIn,Number of Exits,Number of Investments,Number of Portfolio Organizations,Stage,Twitter
4db66f9c-3504-444a-982f-9790c0290195,Leaps by Bayer,company,,"Leaps by Bayer invests in life sciences and specializes in the fields of biotechnology, agriculture, and scientific breakthrough.",,https://leaps.bayer.com/,https://leaps.bayer.com/,,,Germany,Germany,Corporate Venture Arms,,"Dr. JÃ¼rgen Greschner, Juergen Eckhardt",https://www.linkedin.com/company/leapsbybayer,6,65,50,,https://www.twitter.com/leapsbybayer
26f8f8ea-4ec9-445a-b384-7d8a3cee68a2,Leap Venture Studio,company,ventures@rga.com,Leap Venture Studio is a pet care startup accelerator that focuses on accelerating innovation in the expanding pet ecosystem.,ventures@rga.com,https://www.leapventurestudio.com/,https://www.leapventurestudio.com/,,,"Portland, Oregon, United States","Portland, Oregon, United States",Corporate Venture Arms,,"Stephen Plumlee, Winson Wong",https://www.linkedin.com/company/leapventure/,1,24,23,"Early Stage Venture,Late Stage Venture,Seed",https://twitter.com/LeapVenture
89ed852b-f442-44c1-8396-a5f838e6b743,LeFonds by FrenchFounders,company,,LeFonds by FrenchFounders focuses on bringing our community power to support global ambition.,,https://www.linkedin.com/company/74333110/,https://www.linkedin.com/company/74333110/,,,"27 W 20th St., Suite 800, New York, New York 10011, US","27 W 20th St., Suite 800, New York, New York 10011, US",Corporate Venture Arms,,,https://www.linkedin.com/company/lefondsvc/,,9,9,,
ff93aab7-0ea7-4740-9d77-134adbea9e2d,Legal & General Capital,company,,Legal & General Capital (LGC) is the early-stage investment arm of Legal & General Group.,,http://www.legalandgeneralcapital.com/,http://www.legalandgeneralcapital.com/,,,,,Corporate Venture Arms,,,,1,13,11,Early Stage Venture,
fb91261a-eb18-4e0c-a1dc-85614f8b44a3,LEGO Ventures,company,,"LEGO Ventures is the LEGOÂ® Brand's corporate venture capital arm, investing in the future of creativity, learning and play.",,https://www.legoventures.com/,https://www.legoventures.com/,,,"Billund, Syddanmark, Denmark","Billund, Syddanmark, Denmark",Corporate Venture Arms,,Matthias Hansen,https://www.linkedin.com/showcase/lego-ventures/,3,13,13,"Early Stage Venture,Late Stage Venture,Venture",https://twitter.com/LEGO_Ventures
23b73fcb-9712-4f4d-a3d0-d520512308c1,LenDenClub Alpha,company,startup@lendenclub.com,Corporate venture capital of LenDenClub to invest in early stage fintech startups,startup@lendenclub.com,https://alpha.lendenclub.com/,https://alpha.lendenclub.com/,,,"Mumbai, Maharashtra, India","Mumbai, Maharashtra, India",Corporate Venture Arms,,"Bhavin Patel, Dipesh Karki",https://www.linkedin.com/showcase/lendenclub-alpha,,5,5,"Early Stage Venture,Seed",https://twitter.com/lendenclubalpha
53a84f99-6e43-465f-9c93-74b8f5affa0c,LEO Innovation Lab,company,contact@leoilab.com,Innovating to improve life for people living with a skin condition,contact@leoilab.com,http://leoinnovationlab.com/,http://leoinnovationlab.com/,,,"Copenhagen, Hovedstaden, Denmark","Copenhagen, Hovedstaden, Denmark",Corporate Venture Arms,,,https://www.linkedin.com/company/leo-innovation-lab,,7,5,"Early Stage Venture,Grant,Seed,Venture",https://www.twitter.com/leoinnovation
ae4160d3-fd05-4b88-baf0-327e8043f7cd,Leonora Ventures,company,contato@leonoraventures.com,"Venture Builder, Startup accelerator, Angel Investor, Corporate Venture Capital",contato@leonoraventures.com,https://leonoraventures.com.br/,https://leonoraventures.com.br/,,,,,Corporate Venture Arms,,Ana Paula Debiazi,https://www.linkedin.com/company/leonora-ventures,,2,2,"Early Stage Venture,Seed",
475cb2da-788b-4d4a-9285-069e6e00192f,Leorsa Innovations,company,,Leorsa Innovations is a venture company investing in global business.,,http://leorsavc.com/,http://leorsavc.com/,,,"Saint Petersburg, Saint Petersburg City, Russian Federation","Saint Petersburg, Saint Petersburg City, Russian Federation",Corporate Venture Arms,,Anton Rahmanovsky,https://www.linkedin.com/company/leorsa-innovations/,1,5,2,"Early Stage Venture,Seed",
fbe3724e-896f-46ec-a776-566a1074f9d9,Lephema Executive Transport,company,,"Transportation services, Heavy construction, Manufacturing",,,,,,,,Corporate Venture Arms,,,https://www.linkedin.com/in/chantal-morel-a1785061/?originalSubdomain=za#,,1,1,Early Stage Venture,
9a64feb5-19ce-4975-b479-8a954a58a69e,Lexington Health Network,company,,Senior Care Facilities Network,,https://www.lexingtonhealth.com/,https://www.lexingtonhealth.com/,,,,,Corporate Venture Arms,,,https://www.linkedin.com/company/lexington-health-network,,1,1,,
a693be02-a366-43f6-8077-696b79fad25e,LF Investment,company,,LF Investment is the investment arm of The Lauritzen Foundation.,,,,,,"Hellerup, Hovedstaden, Denmark","Hellerup, Hovedstaden, Denmark",Corporate Venture Arms,,,,,3,1,,
c8ecccff-13df-4b63-9676-55805a57ddcd,LG Technology Ventures,company,contact@lgtechventures.com,LG Technology Ventures invests in early-stage information technology and advanced materials companies.,contact@lgtechventures.com,http://www.lgtechventures.com/,http://www.lgtechventures.com/,,,"Santa Clara, California, United States","Santa Clara, California, United States",Corporate Venture Arms,,Koo In-Hwoi,https://www.linkedin.com/company/lgtechventures,6,48,38,Venture,https://www.twitter.com/lgtechventures
9c2fa06a-9b47-4ec5-ae98-33e0ed4d6ab6,Liberty Global,company,ir@libertyglobal.com,"Liberty Global is an international cable company providing television, broadband internet, and telephony services.",ir@libertyglobal.com,https://www.libertyglobal.com/,https://www.libertyglobal.com/,,,"London, England, United Kingdom","London, England, United Kingdom",Corporate Venture Arms,,John Malone,https://www.linkedin.com/company/liberty-global/,13,35,29,,https://twitter.com/libertyglobal
2d1739d7-611a-4292-ac52-628aa07f0f3f,Liberty Global Ventures,company,,Liberty Global Ventures is an investment fund owned by Liberty Global.,,https://www.libertyglobal.com/operations/ventures/,https://www.libertyglobal.com/operations/ventures/,,,"Englewood, Colorado, United States","Englewood, Colorado, United States",Corporate Venture Arms,,,https://www.linkedin.com/company/liberty-global,18,71,45,"Early Stage Venture,Late Stage Venture,Private Equity,Seed",
61c936d7-2939-4fee-9aa3-5f84aa74a4e6,Liberty Israel Venture Fund,company,,Liberty Israel Venture Fund is an investment firm that finances technology companies in Israel.,,,,,,"Tel Aviv, Tel Aviv, Israel","Tel Aviv, Tel Aviv, Israel",Corporate Venture Arms,,,,2,8,6,,
5ffc893b-f214-4f69-980c-ff9dd62ebec8,Liberty Mutual Strategic Ventures,company,,LMSV invests in early-stage companies reshaping the insurance industry and enabling our policyholders to protect what they value most.,,http://libertymutual.com/strategicventures,http://libertymutual.com/strategicventures,,,"Boston, Massachusetts, United States","Boston, Massachusetts, United States",Corporate Venture Arms,,,https://www.linkedin.com/company/liberty-mutual-insurance/,4,29,20,"Early Stage Venture,Seed",
c61401f2-f423-46a6-84f4-3335acec6ab6,Liberty Technology Venture Capital,company,,Liberty Technology Venture Capital is  a subsidiary of Liberty Media.,,,,,,"Englewood, Colorado, United States","Englewood, Colorado, United States",Corporate Venture Arms,,,,2,6,5,Early Stage Venture,
bedf8e33-4742-4cec-8254-a3f292d99a7d,Lilly Ventures,company,lilly_ventures@lilly.com,Lilly Ventures is an Indiana-based venture capital firm that provides investment to companies in the life sciences sector.,lilly_ventures@lilly.com,http://www.lillyventures.com,http://www.lillyventures.com,,,"Indianapolis, Indiana, United States","Indianapolis, Indiana, United States",Corporate Venture Arms,,Ron Laufer,https://www.linkedin.com/company/lilly-ventures/,27,70,36,,
a4624847-7de3-4b6a-a713-a4b80363ca77,Lineage Ventures,company,,Lineage Ventures is the technology investment arm of Lineage Logistics.,,,,,,"Novi, Michigan, United States","Novi, Michigan, United States",Corporate Venture Arms,,,,,5,5,Venture,
fba546a1-8f17-4a9d-9256-8dc38b32d69a,LINE Ventures,company,,"LINE Ventures is a venture capital investment firm that invests in games, internet advertising, and flexible investment fields.",,https://lineventurescorp.com/en/,https://lineventurescorp.com/en/,,,"Tokyo, Tokyo, Japan","Tokyo, Tokyo, Japan",Corporate Venture Arms,,,https://www.linkedin.com/company/linecorp/,8,39,34,Early Stage Venture,
085ae997-345b-44ac-b567-b35235fa26f3,LKF Capital,company,,LKF Capital is a corporate venture capital arm of Lan Kwai Fong Group.,,,,,,"Central, Hong Kong Island, Hong Kong","Central, Hong Kong Island, Hong Kong",Corporate Venture Arms,,,,,1,1,Early Stage Venture,
4ee5aa6b-dee2-4ee6-a664-7d534e68fb1c,LLYC Venturing,company,,LLYC Venturing is LLYC's corporate venture initiative to support the entrepreneurial ecosystem through investment in startups.,,https://www.llycventuring.com/,https://www.llycventuring.com/,,,"Madrid, Madrid, Spain","Madrid, Madrid, Spain",Corporate Venture Arms,,,,,4,4,,
844ca89d-097c-4636-b6a4-13d888e11840,Lockheed Martin Ventures,company,lm.ventures@lmco.com,Lockheed Martin Ventures is the venture arm of Lockheed Martin Corporation.,lm.ventures@lmco.com,http://www.lockheedmartin.com/us/who-we-are/lockheed-martin-ventures.html,http://www.lockheedmartin.com/us/who-we-are/lockheed-martin-ventures.html,,,"Bethesda, Maryland, United States","Bethesda, Maryland, United States",Corporate Venture Arms,,,https://www.linkedin.com/company/lockheed-martin,5,69,50,,
da74a2a0-3ae1-4d6b-a310-083a75ff3fb5,Lodha Ventures,company,,"Lodha Ventures, an Abhinandan Lodha Group company, is a privately owned business that invests capital into listed businesses & startups.",,https://www.lodhaventures.com/,https://www.lodhaventures.com/,,,"Mumbai, Maharashtra, India","Mumbai, Maharashtra, India",Corporate Venture Arms,,Abhinandan Lodha,https://www.linkedin.com/company/lodhaventures,,1,1,Venture,https://twitter.com/LodhaVentures
eb02cd74-353b-458e-b830-c2b7f93b82ea,LOOP,company,,LOOP is a bold-thinking creative digital agency working for leading brands worldwide.,,https://www.agentur-loop.com,https://www.agentur-loop.com,,,,,Corporate Venture Arms,,,https://www.linkedin.com/company/loop-new-media-gmbh,,1,1,,
a42599ea-648d-4302-b4c0-b449bc345a9d,Lotfi Zadeh Global,company,invest@lotfizadeh.global,Lotfi Zadeh Global is investment arm of Lotfi Zadeh Technology Center,invest@lotfizadeh.global,https://lotfizadeh.global,https://lotfizadeh.global,,,"Baku, Baki, Azerbaijan","Baku, Baki, Azerbaijan",Corporate Venture Arms,16,,,,2,2,"Convertible Note,Debt,Early Stage Venture,Seed",
9a9ee03e-e494-4cf5-9df9-635743b8513b,Lowe's Ventures,company,publicrelations@lowes.com,Lowe's has evolved from a tiny North Carolina hardware store to one of the world's leading home improvement businesses.,publicrelations@lowes.com,http://lowesventures.com,http://lowesventures.com,,,"Mooresville, North Carolina, United States","Mooresville, North Carolina, United States",Corporate Venture Arms,,Lucius Smith Lowe,https://www.linkedin.com/company/lowe's-home-improvement/,4,10,8,Early Stage Venture,https://www.twitter.com/lowes
84fb683f-5b0b-4d15-a517-1b3121f45a87,LPC Ventures,company,,"LPC Ventures is a division of Lincoln Property Company which is an owner, operator, developer of commercial real estate.",,https://lpc-ventures.com,https://lpc-ventures.com,,,"Los Angeles, California, United States","Los Angeles, California, United States",Corporate Venture Arms,,Eric Roseman,https://www.linkedin.com/company/lpc-ventures/,2,11,11,Early Stage Venture,
663a6b86-9097-4996-b0c5-664570119520,LPL Financial,company,,LPL Financial is the largest independent broker-dealer in the United States.,,https://www.lpl.com,https://www.lpl.com,,,"Boston, Massachusetts, United States","Boston, Massachusetts, United States",Corporate Venture Arms,,Bob Ritzman,http://www.linkedin.com/company/lpl-financial,,1,1,Post-Ipo,http://twitter.com/LPL
b42045b7-e101-4a55-bb55-f5fd664f95b7,LuaVentures,company,luaventures@tomochain.com,LuaVentures is a venture capital firm of TomoChain Lab Pte. Ltd.,luaventures@tomochain.com,https://www.luaventures.xyz/,https://www.luaventures.xyz/,,,,,Corporate Venture Arms,,,https://www.linkedin.com/company/luaventures/,,6,6,Early Stage Venture,https://mobile.twitter.com/luaventures
82fb6ac1-4c49-405a-98be-b1d5533fb8a0,LUEG AG,company,,Die Lueg AG ist einer der grÃ¶ÃŸten MobilitÃ¤tsanbieter in Deutschland und einer der wichtigsten Vertriebs- und Servicepartner der Daimler,,https://www.lueg.de/mercedes-benz-pkw/,https://www.lueg.de/mercedes-benz-pkw/,,,"Bochum, Nordrhein-Westfalen, Germany","Bochum, Nordrhein-Westfalen, Germany",Corporate Venture Arms,,Friedrich Lueg,https://de.linkedin.com/company/fahrzeug---werke-lueg-ag,,1,1,Early Stage Venture,
0577fd70-d03d-4bc4-b8a6-2ea9966554a4,Lufthansa Innovation Hub,company,,Innovation Hub of Lufthansa Group,,http://lh-innovationhub.com,http://lh-innovationhub.com,,,"Sydney, Australia","Sydney, Australia",Corporate Venture Arms,,Sebastian Herzog,,,6,4,,https://www.twitter.com/lufthansa_de
829b0f83-943c-4bf1-b5e6-fcd21e498faf,LUMA Capital Partners,company,,LUMA Capital Partners is a New York-based venture capital firm that offers growth capital and early stage investment services.,,http://lumacapitalpartners.com,http://lumacapitalpartners.com,,,,,Corporate Venture Arms,,"Carey Lai, JT Batson, Sumeet Jain, Terence Kawaja",,,1,1,,
d84f5da9-c455-4f3a-9f97-a45cb740b27e,Luma Launch,company,contact@lumalaunch.com,Luma Launch is a pre-seed/seed stay early-stage technology venture capital firm.,contact@lumalaunch.com,https://www.lumalaunch.com/,https://www.lumalaunch.com/,,,"Santa Monica, California, United States","Santa Monica, California, United States",Corporate Venture Arms,,"Francis Pollara, Laurent Grill, Matt Lydecker",https://www.linkedin.com/company/luma-launch/,2,34,27,"Early Stage Venture,Seed",
9e5be2fc-704d-4a0d-be46-a3e40377c585,Lumina Impact Ventures,company,info@luminafoundation.org,Lumina Impact Ventures is a corporate venture arm of Lumina Foundation that makes impact investments in education technology.,info@luminafoundation.org,https://www.luminafoundation.org/lumina-impact-ventures,https://www.luminafoundation.org/lumina-impact-ventures,,,"Indianapolis, Indiana, United States","Indianapolis, Indiana, United States",Corporate Venture Arms,,,https://www.linkedin.com/company/lumina-foundation,,4,4,"Early Stage Venture,Late Stage Venture",
28161ba4-253a-4caa-a385-6b9f6f1e02e4,M12 - Microsoft's Venture Fund,company,contact@m12.vc,M12 invests in seed-stage technology companies disrupting the enterprise.,contact@m12.vc,https://m12.vc/,https://m12.vc/,,,"San Francisco, California, United States","San Francisco, California, United States",Corporate Venture Arms,,,https://www.linkedin.com/company/m12vc,29,282,138,"Early Stage Venture,Late Stage Venture,Seed",https://www.twitter.com/m12vc
82fabbf7-ed9a-4d67-a07a-8e80e2eedebb,M5 Venture,company,hello@m5venture.com,M5 Venture is a cohort of entrepreneurs turned venture capitalists that focuses on innovative startups.,hello@m5venture.com,https://www.m5venture.com/,https://www.m5venture.com/,,,"Fort Washington, Pennsylvania, United States","Fort Washington, Pennsylvania, United States",Corporate Venture Arms,,,https://www.linkedin.com/company/m5-venture,,1,1,"Early Stage Venture,Late Stage Venture,Non Equity Assistance,Private Equity,Venture",
7e8683f2-5914-4bcc-978b-af91208ee932,MÃ¼cke Roth & Company,company,info@muecke-roth.de,"Mucke Roth & Company is a management consultancy that provides business models, transformation, marketing, distribution, & venture services.",info@muecke-roth.de,http://www.muecke-roth.de,http://www.muecke-roth.de,,,,,Corporate Venture Arms,,Michael MÃ¼cke,https://www.linkedin.com/company/muecke-roth-company/mycompany/verification/,,12,11,"Early Stage Venture,Seed",
ca0304fb-a7c6-419a-97fa-e7432bf5eda5,Macquarie Capital,company,deanbridges99@gmail.com,"Macquarie Capital Funds provides banking, financial, advisory and funds management services to institutional, corporate and retail clients.",deanbridges99@gmail.com,http://www.macquarie.com/us/about/company/macquarie-capital,http://www.macquarie.com/us/about/company/macquarie-capital,,,"London, England, United Kingdom","London, England, United Kingdom",Corporate Venture Arms,,,,20,72,61,"Late Stage Venture,Private Equity",
7c768f9a-9305-4680-8e40-39cd82d7aaed,Maersk Growth,company,growth@maersk.com,Maersk Growth is a venture capital firm that invests and accelerates in startups and new technologies to build the future of trade​.,growth@maersk.com,https://www.maersk.com/growth,https://www.maersk.com/growth,,,"Esplanaden 6, DK-1263 Copenhagen, Denmark","Esplanaden 6, DK-1263 Copenhagen, Denmark",Corporate Venture Arms,16,Jeff L. Laursen,https://www.linkedin.com/company/maersk-growth,5,60,42,,https://twitter.com/MaerskGrowth
0cb410e5-c64f-4a17-8541-a588a067f01a,Maheshwari Investors,company,info@mipl.org,"Maheshwari Investors promotes ventures, builds teams, and creates impact across industries.",info@mipl.org,http://www.mipl.org,http://www.mipl.org,,,"Mumbai, Maharashtra, India","Mumbai, Maharashtra, India",Corporate Venture Arms,,Bishwambharlal Maheshwari,https://www.linkedin.com/company/maheshwari-investors/,,3,3,,
